date,country_code,label,views
2024-08-25,GB,political,1346694
2024-08-25,IN,No QID,48088
2024-08-25,IN,non-political,5167575
2024-08-25,IN,political,1831526
2024-08-25,US,No QID,11477
2024-08-25,US,non-political,13820904
2024-08-25,US,political,5672409
2024-08-26,AU,No QID,1390
2024-08-26,AU,non-political,867779
2024-08-26,AU,political,426313
2024-08-26,CA,No QID,3079
2024-08-26,CA,non-political,1387670
2024-08-26,CA,political,632990
2024-08-26,GB,No QID,13265
2024-08-26,GB,non-political,4381821
2024-08-26,GB,political,1347442
2024-08-26,IN,No QID,43145
2024-08-26,IN,non-political,4607206
2024-08-26,IN,political,1935534
2024-08-26,US,No QID,8793
2024-08-26,US,non-political,12853041
2024-08-26,US,political,5726032
2024-08-27,AU,No QID,1385
2024-08-27,AU,non-political,862624
2024-08-27,AU,political,406587
2024-08-27,CA,No QID,3357
2024-08-27,CA,non-political,1321196
2024-08-27,CA,political,597458
2024-08-27,GB,No QID,9864
2024-08-27,GB,non-political,4193489
2024-08-27,GB,political,1311630
2024-08-27,IN,No QID,54662
2024-08-27,IN,non-political,4417579
2024-08-27,IN,political,1890422
2024-08-27,US,No QID,8044
2024-08-27,US,non-political,12101287
2024-08-27,US,political,5514543
2024-08-28,AU,No QID,1604
2024-08-28,AU,non-political,805177
2024-08-28,AU,political,384518
2024-08-28,CA,No QID,3432
2024-08-28,CA,non-political,1310594
2024-08-28,CA,political,573583
2024-08-28,GB,No QID,7305
2024-08-28,GB,non-political,3714091
2024-08-28,GB,political,1256596
2024-08-28,IN,No QID,56521
2024-08-28,IN,non-political,4250994
2024-08-28,IN,political,1831549
2024-08-28,US,No QID,7810
2024-08-28,US,non-political,11848138
2024-08-28,US,political,5189405
2024-08-29,AU,No QID,1491
2024-08-29,AU,non-political,815080
2024-08-29,AU,political,379449
2024-08-29,CA,No QID,3763
2024-08-29,CA,non-political,1272671
2024-08-29,CA,political,564737
2024-08-29,GB,No QID,5976
2024-08-29,GB,non-political,3616295
2024-08-29,GB,political,1225044
2024-08-29,IN,No QID,69313
2024-08-29,IN,non-political,4386450
2024-08-29,IN,political,1939654
2024-08-29,US,No QID,7622
2024-08-29,US,non-political,12121116
2024-08-29,US,political,5044518
2024-08-30,AU,No QID,1125
2024-08-30,AU,non-political,863495
2024-08-30,AU,political,366792
2024-08-30,CA,No QID,3260
2024-08-30,CA,non-political,1414738
2024-08-30,CA,political,550377
2024-08-30,GB,No QID,6345
2024-08-30,GB,non-political,3733608
2024-08-30,GB,political,1200505
2024-08-30,IN,No QID,81648
2024-08-30,IN,non-political,4283168
2024-08-30,IN,political,1929175
2024-08-30,US,No QID,9049
2024-08-30,US,non-political,12175621
2024-08-30,US,political,4982003
2024-08-31,AU,No QID,1441
2024-08-31,AU,non-political,1066581
2024-08-31,AU,political,369823
2024-08-31,CA,No QID,3350
2024-08-31,CA,non-political,1402198
2024-08-31,CA,political,543674
2024-08-31,GB,No QID,5608
2024-08-31,GB,non-political,4408358
2024-08-31,GB,political,1224219
2024-08-31,IN,No QID,85560
2024-08-31,IN,non-political,4587153
2024-08-31,IN,political,1941230
2024-08-31,US,No QID,9455
2024-08-31,US,non-political,13026596
2024-08-31,US,political,4790577
2024-09-01,AU,No QID,1622
2024-09-01,AU,non-political,1038582
2024-09-01,AU,political,409040
2024-09-01,CA,No QID,3141
2024-09-01,CA,non-political,1474660
2024-09-01,CA,political,569813
2024-09-01,GB,No QID,5976
2024-09-01,GB,non-political,4443398
2024-09-01,GB,political,1290605
2024-09-01,IN,No QID,91026
2024-09-01,IN,non-political,4775181
2024-09-01,IN,political,1980911
2024-09-01,US,No QID,8029
2024-09-01,US,non-political,14338105
2024-09-01,US,political,5010763
2024-09-02,AU,No QID,1568
2024-09-02,AU,non-political,854020
2024-09-02,AU,political,416875
2024-09-02,CA,No QID,3315
2024-09-02,CA,non-political,1588542
2024-09-02,CA,political,612474
2024-09-02,GB,No QID,6132
2024-09-02,GB,non-political,3697414
2024-09-02,GB,political,1318481
2024-09-02,IN,No QID,79270
2024-09-02,IN,non-political,4158543
2024-09-02,IN,political,1862575
2024-09-02,US,No QID,8668
2024-09-02,US,non-political,14496869
2024-09-02,US,political,5152870
2024-09-03,AU,No QID,1617
2024-09-03,AU,non-political,829603
2024-09-03,AU,political,394029
2024-09-03,CA,No QID,4701
2024-09-03,CA,non-political,1368630
2024-09-03,CA,political,585677
2024-09-03,GB,No QID,5575
2024-09-03,GB,non-political,3429285
2024-09-03,GB,political,1251999
2024-09-03,IN,No QID,61637
2024-09-03,IN,non-political,4005492
2024-09-03,IN,political,1898219
2024-09-03,US,No QID,8984
2024-09-03,US,non-political,12880720
2024-09-03,US,political,5225392
2024-09-04,AU,No QID,2677
2024-09-04,AU,non-political,833643
2024-09-04,AU,political,397838
2024-09-04,CA,No QID,5779
2024-09-04,CA,non-political,1185533
2024-09-04,CA,political,558721
2024-09-04,GB,No QID,5704
2024-09-04,GB,non-political,3231718
2024-09-04,GB,political,1290445
2024-09-04,IN,No QID,52990
2024-09-04,IN,non-political,3808190
2024-09-04,IN,political,1859474
2024-09-04,US,No QID,6494
2024-09-04,US,non-political,11568472
2024-09-04,US,political,4910269
2024-09-05,AU,No QID,5427
2024-09-05,AU,non-political,907653
2024-09-05,AU,political,411573
2024-09-05,CA,No QID,13411
2024-09-05,CA,non-political,1236096
2024-09-05,CA,political,596824
2024-09-05,GB,No QID,20072
2024-09-05,GB,non-political,3458931
2024-09-05,GB,political,1273144
2024-09-05,IN,No QID,57901
2024-09-05,IN,non-political,4140663
2024-09-05,IN,political,1947311
2024-09-05,US,No QID,57767
2024-09-05,US,non-political,12307365
2024-09-05,US,political,5089892
2024-09-06,AU,No QID,20983
2024-09-06,AU,non-political,1004170
2024-09-06,AU,political,377383
2024-09-06,CA,No QID,49061
2024-09-06,CA,non-political,1342657
2024-09-06,CA,political,590939
2024-09-06,GB,No QID,94566
2024-09-06,GB,non-political,3776164
2024-09-06,GB,political,1267600
2024-09-06,IN,No QID,14406
2024-09-06,IN,non-political,4308119
2024-09-06,IN,political,1803387
2024-09-06,US,No QID,290693
2024-09-06,US,non-political,13298781
2024-09-06,US,political,4996895
2024-09-07,AU,No QID,12215
2024-09-07,AU,non-political,1090212
2024-09-07,AU,political,351718
2024-09-07,CA,No QID,22711
2024-09-07,CA,non-political,1551442
2024-09-07,CA,political,573421
2024-09-07,GB,No QID,35493
2024-09-07,GB,non-political,4713444
2024-09-07,GB,political,1412003
2024-09-07,IN,No QID,14368
2024-09-07,IN,non-political,4435163
2024-09-07,IN,political,1751601
2024-09-07,US,No QID,138220
2024-09-07,US,non-political,14260332
2024-09-07,US,political,4801189
2024-09-08,AU,No QID,6579
2024-09-08,AU,non-political,1136893
2024-09-08,AU,political,420844
2024-09-08,CA,No QID,11619
2024-09-08,CA,non-political,1678461
2024-09-08,CA,political,588679
2024-09-08,GB,No QID,18966
2024-09-08,GB,non-political,4597405
2024-09-08,GB,political,1405980
2024-09-08,IN,No QID,15900
2024-09-08,IN,non-political,4724981
2024-09-08,IN,political,1875103
2024-09-08,US,No QID,66887
2024-09-08,US,non-political,15343696
2024-09-08,US,political,4747309
2024-09-09,AU,No QID,5154
2024-09-09,AU,non-political,891296
2024-09-09,AU,political,440695
2024-09-09,CA,No QID,9896
2024-09-09,CA,non-political,1475413
2024-09-09,CA,political,661201
2024-09-09,GB,No QID,15406
2024-09-09,GB,non-political,3495991
2024-09-09,GB,political,1364652
2024-09-09,IN,No QID,13808
2024-09-09,IN,non-political,4269819
2024-09-09,IN,political,1842651
2024-09-09,US,No QID,48085
2024-09-09,US,non-political,13694834
2024-09-09,US,political,5605443
2024-09-10,AU,No QID,4574
2024-09-10,AU,non-political,805284
2024-09-10,AU,political,417949
2024-09-10,CA,No QID,8574
2024-09-10,CA,non-political,1298276
2024-09-10,CA,political,654614
2024-09-10,GB,No QID,15612
2024-09-10,GB,non-political,3647102
2024-09-10,GB,political,1479962
2024-09-10,IN,No QID,14884
2024-09-10,IN,non-political,4051515
2024-09-10,IN,political,1792991
2024-09-10,US,No QID,47308
2024-09-10,US,non-political,12282144
2024-09-10,US,political,5654450
2024-09-11,AU,No QID,3701
2024-09-11,AU,non-political,766740
2024-09-11,AU,political,426069
2024-09-11,CA,No QID,6863
2024-09-11,CA,non-political,1187164
2024-09-11,CA,political,744792
2024-09-11,GB,No QID,11406
2024-09-11,GB,non-political,3294083
2024-09-11,GB,political,1370760
2024-09-11,IN,No QID,15960
2024-09-11,IN,non-political,4179494
2024-09-11,IN,political,1849654
2024-09-11,US,No QID,29765
2024-09-11,US,non-political,10748539
2024-09-11,US,political,6598621
2024-09-12,AU,No QID,3080
2024-09-12,AU,non-political,799979
2024-09-12,AU,political,394860
2024-09-12,CA,No QID,6053
2024-09-12,CA,non-political,1269010
2024-09-12,CA,political,645160
2024-09-12,GB,No QID,8420
2024-09-12,GB,non-political,3226351
2024-09-12,GB,political,1338591
2024-09-12,IN,No QID,24374
2024-09-12,IN,non-political,4033328
2024-09-12,IN,political,1844330
2024-09-12,US,No QID,27177
2024-09-12,US,non-political,12148207
2024-09-12,US,political,5643171
2024-09-13,AU,No QID,3537
2024-09-13,AU,non-political,904540
2024-09-13,AU,political,374412
2024-09-13,CA,No QID,5704
2024-09-13,CA,non-political,1316351
2024-09-13,CA,political,635810
2024-09-13,GB,No QID,8492
2024-09-13,GB,non-political,3394655
2024-09-13,GB,political,1245926
2024-09-13,IN,No QID,31418
2024-09-13,IN,non-political,4109940
2024-09-13,IN,political,1820840
2024-09-13,US,No QID,26505
2024-09-13,US,non-political,12939749
2024-09-13,US,political,5505360
2024-09-14,AU,No QID,3364
2024-09-14,AU,non-political,1031481
2024-09-14,AU,political,374028
2024-09-14,CA,No QID,4817
2024-09-14,CA,non-political,1411624
2024-09-14,CA,political,601978
2024-09-14,GB,No QID,6742
2024-09-14,GB,non-political,4205485
2024-09-14,GB,political,1315264
2024-09-14,IN,No QID,36461
2024-09-14,IN,non-political,4483875
2024-09-14,IN,political,1786711
2024-09-14,US,No QID,22878
2024-09-14,US,non-political,13304319
2024-09-14,US,political,5176436
2024-09-15,AU,No QID,2094
2024-09-15,AU,non-political,1007456
2024-09-15,AU,political,432766
2024-09-15,CA,No QID,4329
2024-09-15,CA,non-political,1589069
2024-09-15,CA,political,653527
2024-09-15,GB,No QID,6651
2024-09-15,GB,non-political,4243691
2024-09-15,GB,political,1428255
2024-09-15,IN,No QID,38728
2024-09-15,IN,non-political,4534435
2024-09-15,IN,political,1856454
2024-09-15,US,No QID,20078
2024-09-15,US,non-political,14757806
2024-09-15,US,political,5344040
2024-09-16,AU,No QID,2238
2024-09-16,AU,non-political,893871
2024-09-16,AU,political,429454
2024-09-16,CA,No QID,4959
2024-09-16,CA,non-political,1617819
2024-09-16,CA,political,659251
2024-09-16,GB,No QID,5731
2024-09-16,GB,non-political,3505769
2024-09-16,GB,political,1317381
2024-09-16,IN,No QID,41080
2024-09-16,IN,non-political,4529057
2024-09-16,IN,political,1836661
2024-09-16,US,No QID,19272
2024-09-16,US,non-political,15522630
2024-09-16,US,political,5878658
2024-09-17,AU,No QID,3169
2024-09-17,AU,non-political,821564
2024-09-17,AU,political,402085
2024-09-17,CA,No QID,6294
2024-09-17,CA,non-political,1389494
2024-09-17,CA,political,657222
2024-09-17,GB,No QID,6707
2024-09-17,GB,non-political,3351542
2024-09-17,GB,political,1263685
2024-09-17,IN,No QID,35597
2024-09-17,IN,non-political,4374043
2024-09-17,IN,political,2216530
2024-09-17,US,No QID,23089
2024-09-17,US,non-political,13262039
2024-09-17,US,political,5438817
2024-09-18,AU,No QID,3290
2024-09-18,AU,non-political,806350
2024-09-18,AU,political,378095
2024-09-18,CA,No QID,6341
2024-09-18,CA,non-political,1380356
2024-09-18,CA,political,678786
2024-09-18,GB,No QID,8195
2024-09-18,GB,non-political,3224157
2024-09-18,GB,political,1299977
2024-09-18,IN,No QID,34119
2024-09-18,IN,non-political,4382859
2024-09-18,IN,political,1994498
2024-09-18,US,No QID,27120
2024-09-18,US,non-political,13137713
2024-09-18,US,political,5665982
2024-09-19,AU,No QID,11474
2024-09-19,AU,non-political,846129
2024-09-19,AU,political,382757
2024-09-19,CA,No QID,12153
2024-09-19,CA,non-political,1342228
2024-09-19,CA,political,644414
2024-09-19,GB,No QID,33215
2024-09-19,GB,non-political,3362732
2024-09-19,GB,political,1367676
2024-09-19,IN,No QID,38452
2024-09-19,IN,non-political,4256130
2024-09-19,IN,political,1881485
2024-09-19,US,No QID,62647
2024-09-19,US,non-political,12598664
2024-09-19,US,political,5363774
2024-09-20,AU,No QID,14008
2024-09-20,AU,non-political,1027181
2024-09-20,AU,political,365777
2024-09-20,CA,No QID,20900
2024-09-20,CA,non-political,1415129
2024-09-20,CA,political,636795
2024-09-20,GB,No QID,37497
2024-09-20,GB,non-political,3697608
2024-09-20,GB,political,1424069
2024-09-20,IN,No QID,49277
2024-09-20,IN,non-political,4217335
2024-09-20,IN,political,1806040
2024-09-20,US,No QID,110370
2024-09-20,US,non-political,13193758
2024-09-20,US,political,5285716
2024-09-21,AU,No QID,14676
2024-09-21,AU,non-political,1181880
2024-09-21,AU,political,388147
2024-09-21,CA,No QID,18249
2024-09-21,CA,non-political,1522897
2024-09-21,CA,political,586054
2024-09-21,GB,No QID,37408
2024-09-21,GB,non-political,4712268
2024-09-21,GB,political,1729956
2024-09-21,IN,No QID,52161
2024-09-21,IN,non-political,4254615
2024-09-21,IN,political,1793536
2024-09-21,US,No QID,108111
2024-09-21,US,non-political,13896222
2024-09-21,US,political,4892962
2024-09-22,AU,No QID,16581
2024-09-22,AU,non-political,1151877
2024-09-22,AU,political,422083
2024-09-22,CA,No QID,21887
2024-09-22,CA,non-political,1679165
2024-09-22,CA,political,644237
2024-09-22,GB,No QID,47717
2024-09-22,GB,non-political,4588676
2024-09-22,GB,political,1812715
2024-09-22,IN,No QID,54077
2024-09-22,IN,non-political,4649680
2024-09-22,IN,political,1866763
2024-09-22,US,No QID,124202
2024-09-22,US,non-political,15314209
2024-09-22,US,political,5133643
2024-09-23,AU,No QID,13240
2024-09-23,AU,non-political,1125518
2024-09-23,AU,political,400026
2024-09-23,CA,No QID,21212
2024-09-23,CA,non-political,1627622
2024-09-23,CA,political,663164
2024-09-23,GB,No QID,38803
2024-09-23,GB,non-political,3649176
2024-09-23,GB,political,1584317
2024-09-23,IN,No QID,47555
2024-09-23,IN,non-political,4256114
2024-09-23,IN,political,1853875
2024-09-23,US,No QID,113940
2024-09-23,US,non-political,14569576
2024-09-23,US,political,5272430
2024-09-24,AU,No QID,10967
2024-09-24,AU,non-political,948312
2024-09-24,AU,political,375993
2024-09-24,CA,No QID,19145
2024-09-24,CA,non-political,1485046
2024-09-24,CA,political,649877
2024-09-24,GB,No QID,35511
2024-09-24,GB,non-political,3357689
2024-09-24,GB,political,1390708
2024-09-24,IN,No QID,46712
2024-09-24,IN,non-political,4242704
2024-09-24,IN,political,1861645
2024-09-24,US,No QID,99264
2024-09-24,US,non-political,13849420
2024-09-24,US,political,5189514
2024-09-25,AU,No QID,10073
2024-09-25,AU,non-political,920166
2024-09-25,AU,political,356848
2024-09-25,CA,No QID,14763
2024-09-25,CA,non-political,1315743
2024-09-25,CA,political,590896
2024-09-25,GB,No QID,25060
2024-09-25,GB,non-political,3067209
2024-09-25,GB,political,1266485
2024-09-25,IN,No QID,41839
2024-09-25,IN,non-political,3833415
2024-09-25,IN,political,1764332
2024-09-25,US,No QID,76271
2024-09-25,US,non-political,12413084
2024-09-25,US,political,4826502
2024-09-26,AU,No QID,9620
2024-09-26,AU,non-political,939644
2024-09-26,AU,political,340423
2024-09-26,CA,No QID,13366
2024-09-26,CA,non-political,1274686
2024-09-26,CA,political,588829
2024-09-26,GB,No QID,25169
2024-09-26,GB,non-political,3280936
2024-09-26,GB,political,1327436
2024-09-26,IN,No QID,38955
2024-09-26,IN,non-political,3990299
2024-09-26,IN,political,1783662
2024-09-26,US,No QID,68564
2024-09-26,US,non-political,12126930
2024-09-26,US,political,5045741
2024-09-27,AU,No QID,10555
2024-09-27,AU,non-political,1159613
2024-09-27,AU,political,415197
2024-09-27,CA,No QID,19045
2024-09-27,CA,non-political,1436127
2024-09-27,CA,political,710384
2024-09-27,GB,No QID,26826
2024-09-27,GB,non-political,4022583
2024-09-27,GB,political,1867998
2024-09-27,IN,No QID,38450
2024-09-27,IN,non-political,4385061
2024-09-27,IN,political,1798082
2024-09-27,US,No QID,127870
2024-09-27,US,non-political,13266814
2024-09-27,US,political,5641604
2024-09-28,AU,No QID,16688
2024-09-28,AU,non-political,1978668
2024-09-28,AU,political,462385
2024-09-28,CA,No QID,17769
2024-09-28,CA,non-political,1512361
2024-09-28,CA,political,689230
2024-09-28,GB,No QID,35219
2024-09-28,GB,non-political,4495490
2024-09-28,GB,political,1754958
2024-09-28,IN,No QID,40477
2024-09-28,IN,non-political,4686367
2024-09-28,IN,political,1941626
2024-09-28,US,No QID,118040
2024-09-28,US,non-political,13573741
2024-09-28,US,political,5234771
2024-09-29,AU,No QID,14639
2024-09-29,AU,non-political,1395390
2024-09-29,AU,political,444161
2024-09-29,CA,No QID,20422
2024-09-29,CA,non-political,1695494
2024-09-29,CA,political,656602
2024-09-29,GB,No QID,35661
2024-09-29,GB,non-political,4582940
2024-09-29,GB,political,1619705
2024-09-29,IN,No QID,41019
2024-09-29,IN,non-political,4890965
2024-09-29,IN,political,1910726
2024-09-29,US,No QID,118617
2024-09-29,US,non-political,15418627
2024-09-29,US,political,5045372
2024-09-30,AU,No QID,10844
2024-09-30,AU,non-political,1117320
2024-09-30,AU,political,397175
2024-09-30,CA,No QID,21547
2024-09-30,CA,non-political,1808932
2024-09-30,CA,political,675937
2024-09-30,GB,No QID,26999
2024-09-30,GB,non-political,4048429
2024-09-30,GB,political,1517431
2024-09-30,IN,No QID,35919
2024-09-30,IN,non-political,4123302
2024-09-30,IN,political,1840899
2024-09-30,US,No QID,128274
2024-09-30,US,non-political,15810854
2024-09-30,US,political,5284848
2024-10-01,AU,No QID,9785
2024-10-01,AU,non-political,989552
2024-10-01,AU,political,394902
2024-10-01,CA,No QID,18866
2024-10-01,CA,non-political,1555555
2024-10-01,CA,political,688711
2024-10-01,GB,No QID,22692
2024-10-01,GB,non-political,3520170
2024-10-01,GB,political,1457465
2024-10-01,IN,No QID,35660
2024-10-01,IN,non-political,4201101
2024-10-01,IN,political,1909864
2024-10-01,US,No QID,110600
2024-10-01,US,non-political,13970180
2024-10-01,US,political,5509309
2024-10-02,AU,No QID,9487
2024-10-02,AU,non-political,974607
2024-10-02,AU,political,407400
2024-10-02,CA,No QID,17126
2024-10-02,CA,non-political,1433388
2024-10-02,CA,political,705958
2024-10-02,GB,No QID,22145
2024-10-02,GB,non-political,3514112
2024-10-02,GB,political,1460143
2024-10-02,IN,No QID,43825
2024-10-02,IN,non-political,4613876
2024-10-02,IN,political,2203515
2024-10-02,US,No QID,95613
2024-10-02,US,non-political,12596052
2024-10-02,US,political,6129670
2024-10-03,AU,No QID,8432
2024-10-03,AU,non-political,822860
2024-10-03,AU,political,309851
2024-10-03,CA,No QID,12609
2024-10-03,CA,non-political,1012304
2024-10-03,CA,political,491790
2024-10-03,GB,No QID,17965
2024-10-03,GB,non-political,3245581
2024-10-03,GB,political,1310557
2024-10-03,IN,No QID,36279
2024-10-03,IN,non-political,3931579
2024-10-03,IN,political,1733233
2024-10-03,US,No QID,77659
2024-10-03,US,non-political,9790805
2024-10-03,US,political,4203216
2024-10-04,AU,No QID,8541
2024-10-04,AU,non-political,936107
2024-10-04,AU,political,323353
2024-10-04,CA,No QID,12653
2024-10-04,CA,non-political,1195695
2024-10-04,CA,political,520324
2024-10-04,GB,No QID,18968
2024-10-04,GB,non-political,3456060
2024-10-04,GB,political,1240043
2024-10-04,IN,No QID,35718
2024-10-04,IN,non-political,3581946
2024-10-04,IN,political,1597597
2024-10-04,US,No QID,84932
2024-10-04,US,non-political,11002755
2024-10-04,US,political,4386328
2024-10-05,AU,No QID,10194
2024-10-05,AU,non-political,1181987
2024-10-05,AU,political,387030
2024-10-05,CA,No QID,15243
2024-10-05,CA,non-political,1548113
2024-10-05,CA,political,563186
2024-10-05,GB,No QID,27232
2024-10-05,GB,non-political,4437312
2024-10-05,GB,political,1337240
2024-10-05,IN,No QID,57729
2024-10-05,IN,non-political,4191152
2024-10-05,IN,political,1911325
2024-10-05,US,No QID,94721
2024-10-05,US,non-political,13481735
2024-10-05,US,political,4691653
2024-10-06,AU,No QID,9031
2024-10-06,AU,non-political,1364162
2024-10-06,AU,political,359441
2024-10-06,CA,No QID,12820
2024-10-06,CA,non-political,1409841
2024-10-06,CA,political,491820
2024-10-06,GB,No QID,22085
2024-10-06,GB,non-political,3855356
2024-10-06,GB,political,1214281
2024-10-06,IN,No QID,77828
2024-10-06,IN,non-political,3850753
2024-10-06,IN,political,1679778
2024-10-06,US,No QID,84419
2024-10-06,US,non-political,11968107
2024-10-06,US,political,4043677
2024-10-07,AU,No QID,8966
2024-10-07,AU,non-political,927879
2024-10-07,AU,political,361388
2024-10-07,CA,No QID,17192
2024-10-07,CA,non-political,1298735
2024-10-07,CA,political,537158
2024-10-07,GB,No QID,15640
2024-10-07,GB,non-political,2793743
2024-10-07,GB,political,1160382
2024-10-07,IN,No QID,82924
2024-10-07,IN,non-political,3478103
2024-10-07,IN,political,1649820
2024-10-07,US,No QID,134857
2024-10-07,US,non-political,11915394
2024-10-07,US,political,4341733
2024-10-08,AU,No QID,10510
2024-10-08,AU,non-political,856924
2024-10-08,AU,political,361582
2024-10-08,CA,No QID,29043
2024-10-08,CA,non-political,1284542
2024-10-08,CA,political,597683
2024-10-08,GB,No QID,17380
2024-10-08,GB,non-political,3302701
2024-10-08,GB,political,1367225
2024-10-08,IN,No QID,49288
2024-10-08,IN,non-political,3731921
2024-10-08,IN,political,2464295
2024-10-08,US,No QID,197588
2024-10-08,US,non-political,11859784
2024-10-08,US,political,4792876
2024-10-09,AU,No QID,10810
2024-10-09,AU,non-political,837251
2024-10-09,AU,political,371562
2024-10-09,CA,No QID,27624
2024-10-09,CA,non-political,1283115
2024-10-09,CA,political,626392
2024-10-09,GB,No QID,15414
2024-10-09,GB,non-political,3368899
2024-10-09,GB,political,1400778
2024-10-09,IN,No QID,43828
2024-10-09,IN,non-political,4025337
2024-10-09,IN,political,2994157
2024-10-09,US,No QID,164361
2024-10-09,US,non-political,11605210
2024-10-09,US,political,4721287
2024-10-10,AU,No QID,7600
2024-10-10,AU,non-political,817957
2024-10-10,AU,political,387100
2024-10-10,CA,No QID,16356
2024-10-10,CA,non-political,1195774
2024-10-10,CA,political,621834
2024-10-10,GB,No QID,3476
2024-10-10,GB,non-political,3599022
2024-10-10,GB,political,1485356
2024-10-10,IN,No QID,15860
2024-10-10,IN,non-political,6022880
2024-10-10,IN,political,5424591
2024-10-10,US,No QID,105945
2024-10-10,US,non-political,11033485
2024-10-10,US,political,4865990
2024-10-11,AU,No QID,4810
2024-10-11,AU,non-political,965263
2024-10-11,AU,political,412018
2024-10-11,CA,No QID,8510
2024-10-11,CA,non-political,1309682
2024-10-11,CA,political,617515
2024-10-11,GB,No QID,4742
2024-10-11,GB,non-political,3741792
2024-10-11,GB,political,1414083
2024-10-11,IN,No QID,15863
2024-10-11,IN,non-political,5441467
2024-10-11,IN,political,3046976
2024-10-11,US,No QID,56446
2024-10-11,US,non-political,12131301
2024-10-11,US,political,4943990
2024-10-12,AU,No QID,5156
2024-10-12,AU,non-political,1086316
2024-10-12,AU,political,398507
2024-10-12,CA,No QID,7907
2024-10-12,CA,non-political,1435234
2024-10-12,CA,political,598377
2024-10-12,GB,No QID,6496
2024-10-12,GB,non-political,4475180
2024-10-12,GB,political,1814230
2024-10-12,IN,No QID,14969
2024-10-12,IN,non-political,5067362
2024-10-12,IN,political,2527331
2024-10-12,US,No QID,46021
2024-10-12,US,non-political,13139594
2024-10-12,US,political,4664056
2024-10-13,AU,No QID,4012
2024-10-13,AU,non-political,1091420
2024-10-13,AU,political,441812
2024-10-13,CA,No QID,6654
2024-10-13,CA,non-political,1612556
2024-10-13,CA,political,634894
2024-10-13,GB,No QID,6001
2024-10-13,GB,non-political,4592940
2024-10-13,GB,political,1722895
2024-10-13,IN,No QID,16577
2024-10-13,IN,non-political,5357857
2024-10-13,IN,political,3342755
2024-10-13,US,No QID,32791
2024-10-13,US,non-political,14614316
2024-10-13,US,political,4734260
2024-10-14,AU,No QID,3319
2024-10-14,AU,non-political,891830
2024-10-14,AU,political,414837
2024-10-14,CA,No QID,6872
2024-10-14,CA,non-political,1750156
2024-10-14,CA,political,691242
2024-10-14,GB,No QID,5009
2024-10-14,GB,non-political,3607022
2024-10-14,GB,political,1439501
2024-10-14,IN,No QID,37537
2024-10-14,IN,non-political,4704701
2024-10-14,IN,political,2682632
2024-10-14,US,No QID,31199
2024-10-14,US,non-political,13854172
2024-10-14,US,political,5065143
2024-10-15,AU,No QID,3069
2024-10-15,AU,non-political,897954
2024-10-15,AU,political,480245
2024-10-15,CA,No QID,9301
2024-10-15,CA,non-political,1507167
2024-10-15,CA,political,674643
2024-10-15,GB,No QID,5817
2024-10-15,GB,non-political,3625461
2024-10-15,GB,political,1370401
2024-10-15,IN,No QID,35439
2024-10-15,IN,non-political,4610570
2024-10-15,IN,political,2467812
2024-10-15,US,No QID,24697
2024-10-15,US,non-political,12588170
2024-10-15,US,political,5034512
2024-10-16,AU,No QID,2797
2024-10-16,AU,non-political,1008412
2024-10-16,AU,political,423313
2024-10-16,CA,No QID,8688
2024-10-16,CA,non-political,1584459
2024-10-16,CA,political,651850
2024-10-16,GB,No QID,6414
2024-10-16,GB,non-political,4282244
2024-10-16,GB,political,1363162
2024-10-16,IN,No QID,34180
2024-10-16,IN,non-political,4382616
2024-10-16,IN,political,2221884
2024-10-16,US,No QID,21280
2024-10-16,US,non-political,13689757
2024-10-16,US,political,5154544
2024-10-17,AU,No QID,2581
2024-10-17,AU,non-political,1096757
2024-10-17,AU,political,411293
2024-10-17,CA,No QID,5516
2024-10-17,CA,non-political,1618910
2024-10-17,CA,political,656129
2024-10-17,GB,No QID,2802
2024-10-17,GB,non-political,4681777
2024-10-17,GB,political,1367066
2024-10-17,IN,No QID,20240
2024-10-17,IN,non-political,4506121
2024-10-17,IN,political,2156170
2024-10-17,US,No QID,17800
2024-10-17,US,non-political,13585196
2024-10-17,US,political,5178659
2024-10-18,AU,No QID,3707
2024-10-18,AU,non-political,1077360
2024-10-18,AU,political,410022
2024-10-18,CA,No QID,5840
2024-10-18,CA,non-political,1427038
2024-10-18,CA,political,620491
2024-10-18,GB,No QID,2100
2024-10-18,GB,non-political,4138173
2024-10-18,GB,political,1364468
2024-10-18,IN,No QID,21990
2024-10-18,IN,non-political,4242018
2024-10-18,IN,political,1980647
2024-10-18,US,No QID,16645
2024-10-18,US,non-political,12991998
2024-10-18,US,political,4910501
2024-10-19,AU,No QID,11204
2024-10-19,AU,non-political,1140600
2024-10-19,AU,political,401002
2024-10-19,CA,No QID,5734
2024-10-19,CA,non-political,1512235
2024-10-19,CA,political,606824
2024-10-19,GB,No QID,2172
2024-10-19,GB,non-political,4677569
2024-10-19,GB,political,1438003
2024-10-19,IN,No QID,36358
2024-10-19,IN,non-political,4438544
2024-10-19,IN,political,1943882
2024-10-19,US,No QID,14175
2024-10-19,US,non-political,13557878
2024-10-19,US,political,4612532
2024-10-20,AU,No QID,6948
2024-10-20,AU,non-political,1132804
2024-10-20,AU,political,452549
2024-10-20,CA,No QID,5092
2024-10-20,CA,non-political,1614681
2024-10-20,CA,political,733400
2024-10-20,GB,No QID,2278
2024-10-20,GB,non-political,4683327
2024-10-20,GB,political,1617299
